Date,Year,Month,MonthName,MonthFullName,Quarter,QuarterNum,YearMonth,YearQuarter,WeekDay,DayOfYear,IsWeekend
2025-02-04,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Tuesday,35,0
2025-02-05,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Wednesday,36,0
2025-02-06,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Thursday,37,0
2025-02-07,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Friday,38,0
2025-02-08,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Saturday,39,1
2025-02-09,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Sunday,40,1
2025-02-10,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Monday,41,0
2025-02-11,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Tuesday,42,0
2025-02-12,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Wednesday,43,0
2025-02-13,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Thursday,44,0
2025-02-14,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Friday,45,0
2025-02-15,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Saturday,46,1
2025-02-16,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Sunday,47,1
2025-02-17,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Monday,48,0
2025-02-18,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Tuesday,49,0
2025-02-19,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Wednesday,50,0
2025-02-20,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Thursday,51,0
2025-02-21,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Friday,52,0
2025-02-22,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Saturday,53,1
2025-02-23,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Sunday,54,1
2025-02-24,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Monday,55,0
2025-02-25,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Tuesday,56,0
2025-02-26,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Wednesday,57,0
2025-02-27,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Thursday,58,0
2025-02-28,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Friday,59,0
2025-03-01,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Saturday,60,1
2025-03-02,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Sunday,61,1
2025-03-03,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Monday,62,0
2025-03-04,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Tuesday,63,0
2025-03-05,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Wednesday,64,0
2025-03-06,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Thursday,65,0
2025-03-07,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Friday,66,0
2025-03-08,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Saturday,67,1
2025-03-09,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Sunday,68,1
2025-03-10,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Monday,69,0
2025-03-11,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Tuesday,70,0
2025-03-12,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Wednesday,71,0
2025-03-13,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Thursday,72,0
2025-03-14,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Friday,73,0
2025-03-15,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Saturday,74,1
2025-03-16,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Sunday,75,1
2025-03-17,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Monday,76,0
2025-03-18,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Tuesday,77,0
2025-03-19,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Wednesday,78,0
2025-03-20,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Thursday,79,0
2025-03-21,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Friday,80,0
2025-03-22,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Saturday,81,1
2025-03-23,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Sunday,82,1
2025-03-24,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Monday,83,0
2025-03-25,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Tuesday,84,0
2025-03-26,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Wednesday,85,0
2025-03-27,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Thursday,86,0
2025-03-28,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Friday,87,0
2025-03-29,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Saturday,88,1
2025-03-30,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Sunday,89,1
2025-03-31,2025,3,Mar,March,Q1,1,2025-03,2025-Q1,Monday,90,0
2025-04-01,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Tuesday,91,0
2025-04-02,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Wednesday,92,0
2025-04-03,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Thursday,93,0
2025-04-04,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Friday,94,0
2025-04-05,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Saturday,95,1
2025-04-06,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Sunday,96,1
2025-04-07,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Monday,97,0
2025-04-08,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Tuesday,98,0
2025-04-09,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Wednesday,99,0
2025-04-10,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Thursday,100,0
2025-04-11,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Friday,101,0
2025-04-12,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Saturday,102,1
2025-04-13,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Sunday,103,1
2025-04-14,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Monday,104,0
2025-04-15,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Tuesday,105,0
2025-04-16,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Wednesday,106,0
2025-04-17,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Thursday,107,0
2025-04-18,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Friday,108,0
2025-04-19,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Saturday,109,1
2025-04-20,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Sunday,110,1
2025-04-21,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Monday,111,0
2025-04-22,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Tuesday,112,0
2025-04-23,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Wednesday,113,0
2025-04-24,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Thursday,114,0
2025-04-25,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Friday,115,0
2025-04-26,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Saturday,116,1
2025-04-27,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Sunday,117,1
2025-04-28,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Monday,118,0
2025-04-29,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Tuesday,119,0
2025-04-30,2025,4,Apr,April,Q2,2,2025-04,2025-Q2,Wednesday,120,0
